,area_nieve,cuenca,dia_sen,temperatura,precipitacion,precipitacion_bool,year,month,dias_sin_precip
59,401.3937311874095,adda-bornio,0.926323968251495,6.158192121,0.234607421,1,2000,4,0
60,401.3937311874095,adda-bornio,0.9197204370389468,9.708767805,0.001282139,0,2000,4,1
61,401.3937311874095,adda-bornio,0.9128458599921356,11.287121,0.00257,0,2000,4,2
62,401.3937311874095,adda-bornio,0.9057022630804716,9.020482805,1.213846581,1,2000,4,0
63,401.3937311874095,adda-bornio,0.8982917515547528,3.966003406,4.354116151,1,2000,4,0
64,401.3937311874095,adda-bornio,0.8906165093267405,4.510383967,0.19940315,1,2000,4,0
65,401.3937311874095,adda-bornio,0.8826787983255476,7.288880389,0.189167579,1,2000,4,0
66,401.3937311874095,adda-bornio,0.8744809578310397,8.844060736,6.757786099,1,2000,4,0
67,399.9380875566302,adda-bornio,0.8660254037844387,6.859520221,10.83017698,1,2000,5,0
68,399.9380875566302,adda-bornio,0.8573146280763325,9.512827414,0.018855766,0,2000,5,1
69,392.5385657668351,adda-bornio,0.848351197812304,13.1430728,2.043240498,1,2000,5,0
